A,B,C,D,E,F,G,H,I,J,L,M,Monto,N,O,P,Q,R,S,Fraude
0,7,22419,0,4,0.009,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,15.98,0
0,5,23458,0,0,0.0,0.0,0,0,0,3,2,0.0,2,0,3,0.0,0.0,0.9,0
0,2,8,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,21.75,0
0,14,9067,0,4,0.005,0.0,0,4,0,0,1,0.0,1,0,4,0.0,0.0,92.48,0
0,1,15356,0,3,0.0,0.0,0,0,0,2,2,0.0,2,0,4,0.0,0.0,12.93,0
0,12,5672,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,97.87,1
0,2,6212,0,0,0.0,0.0,0,0,0,1,1,43.1,1,0,1,43.1,43.1,9.7,0
0,9,288,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,86.65,0
1,2,104977,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,11.15,0
0,12,19542,0,1,0.0,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,6.5,1
1,13,34120,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,2,0.0,0.0,14.01,0
1,10,121646,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,2.91,0
0,6,5706,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,21.67,0
0,9,52175,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,38.29,1
0,13,1208,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,39.12,0
0,11,6697,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,31.39,0
0,20,107669,0,1,0.333,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,4.36,0
0,9,162,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,54.0,0
0,9,9,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,8.35,0
0,10,1059,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,43.38,0
1,7,184,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,17.29,0
0,6,81,0,0,0.0,0.0,0,0,0,2,2,0.0,2,0,2,0.0,0.0,6.44,0
0,9,529337,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,2,0.0,0.0,23.01,0
0,4,10,0,1,0.007,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,26.38,0
5,6,8682,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,70.24,0
0,7,22210,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,11.24,0
0,14,445279,0,1,0.0,0.0,0,1,0,0,1,0.0,1,0,2,0.0,0.0,12.85,0
0,10,2395,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,14.56,0
0,11,8822,0,16,0.006,0.0,0,12,0,0,5,0.0,1,0,4,0.0,0.0,80.39,0
2,14,15880,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,35.61,0
0,14,2706,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.54,1
1,6,64482,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.79,0
0,6,18,0,2,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.38,1
0,13,31,0,0,0.0,0.0,0,0,0,2,4,0.0,4,0,2,0.0,0.0,61.3,1
0,3,231,0,0,0.0,0.0,0,0,0,2,1,0.0,1,0,1,0.0,0.0,55.79,0
0,12,8933,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,12.6,0
0,8,2614,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,14.29,0
0,12,105626,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.73,1
0,7,12938,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,12.99,0
0,9,216,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,3,0.0,0.0,89.1,1
0,11,2466,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,93.47,0
0,7,20044,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,77.4,1
0,8,356027,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.79,0
0,13,6903,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,4,0.0,0.0,39.71,1
0,7,328032,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,12.04,0
0,10,2311,0,6,0.019,0.0,0,4,0,0,1,0.0,1,0,2,0.0,0.0,59.82,0
0,7,6420,0,0,0.0,0.0,0,0,0,1,5,0.0,1,0,2,0.0,0.0,12.02,0
0,9,295867,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,36.78,1
0,7,6729,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.32,0
0,14,44211,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,29.25,0
0,1,62700,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,1.48,0
0,15,69824,0,0,0.0,0.0,0,0,13,1,2,0.0,1,0,1,0.0,0.0,84.16,0
1,18,6388,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,28.51,0
0,13,1362,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,1.64,0
0,14,489,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,4.89,0
0,1,3031,0,0,0.0,0.0,0,0,2,1,5,0.0,1,0,3,0.0,0.0,42.22,0
1,10,32418,0,0,0.0,0.0,0,0,13,1,2,0.0,1,0,4,0.0,0.0,11.03,0
3,11,44090,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,24.93,1
0,7,33323,0,3,0.002,0.0,0,3,0,0,1,0.0,1,0,2,0.0,0.0,91.5,1
5,12,40192,1,2,0.0,0.0,0,1,0,1,1,0.0,1,0,2,0.0,0.0,83.54,1
0,17,8769,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,1,0.0,0.0,48.73,1
0,4,12584,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,23.27,1
0,4,58541,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,90.96,1
2,18,18771,0,1,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,23.27,0
0,1,14444,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,23.54,1
0,8,12,0,2,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,28.5,1
1,9,15193,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,22.47,0
0,8,865,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,18.07,0
0,14,17575,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,25.43,0
0,11,21832,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,24.14,0
0,3,51080,1,2,1.0,0.0,0,0,0,1,3,0.0,1,0,2,0.0,0.0,2.28,0
0,8,3083,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,96.02,0
0,5,192,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,24.07,0
0,5,477,0,1,0.0,0.0,0,1,0,0,2,0.0,1,0,1,0.0,0.0,53.23,1
3,16,16968,0,0,0.0,0.0,0,0,0,2,3,0.0,3,0,3,0.0,0.0,32.86,1
0,12,23920,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,66.17,0
0,3,4177,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.98,0
0,2,139,0,3,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,12.0,0
0,8,2723,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,5.82,0
0,11,3663,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,35.24,1
0,6,637,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,44.53,0
0,5,1077,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,89.42,0
0,7,80094,0,2,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,4.05,0
0,6,30057,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,4.73,0
0,9,10409,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,9.17,0
0,5,8276,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,22.8,0
0,12,4,0,2,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,24.29,0
0,12,69935,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,28.37,0
0,5,102487,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,12.27,0
0,6,15235,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,15.88,1
0,4,8125,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,16.56,0
0,10,1603,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,83.7,1
0,9,384789,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,23.58,1
0,5,17403,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,40.7,0
0,12,1405,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,32.87,0
0,3,641,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,6.11,0
0,8,13027,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,85.83,0
0,3,54,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,27.65,0
0,10,2210,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,34.34,1
0,3,2670,0,0,0.0,0.0,0,0,0,3,3,0.0,3,0,3,0.0,0.0,9.43,1
0,11,18919,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,1,0.0,0.0,4.87,0
0,9,4539,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,4.56,0
0,5,13968,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,95.4,1
2,12,77609,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,33.8,1
1,4,5033,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,13.57,1
1,9,46315,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,23.84,0
0,2,50,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,25.9,0
0,15,11501,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,41.14,0
0,1,17372,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,31.75,0
0,9,11412,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,82.74,1
0,2,5818,0,2,0.012,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,29.15,0
0,10,15616,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.32,0
0,16,113561,0,0,0.0,0.0,0,0,0,3,3,0.0,3,0,3,0.0,0.0,36.4,1
0,3,631,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,16.98,0
0,7,2326,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,17.58,0
0,8,833,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,83.93,1
0,7,51704,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,10.32,0
0,12,975,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,33.74,0
0,7,1805,0,2,0.008,0.0,0,0,13,0,3,0.0,1,0,1,0.0,0.0,21.99,0
3,12,109449,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,55.69,0
0,14,15264,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,68.57,0
0,1,5179,0,1,0.01,0.0,0,0,0,0,7,0.0,1,0,1,0.0,0.0,0.53,0
0,9,258,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,22.13,1
0,1,13420,0,0,0.0,0.0,0,0,0,1,2,0.0,1,0,2,0.0,0.0,12.26,0
0,7,60,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,41.14,0
0,16,23,4,0,0.0,0.005,4,0,18,0,1,0.0,1,0,1,0.0,0.0,96.19,1
0,5,423,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,25.0,1
0,16,59,0,6,0.075,0.0,0,2,2,0,8,0.0,1,0,4,0.0,0.0,98.22,1
0,10,19550,0,1,0.023,0.0,0,0,2,0,2,0.0,1,1,1,0.0,0.0,11.76,1
0,8,43590,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,44.56,1
0,9,3182,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,9.3,1
0,5,21515,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,54.14,0
1,11,105081,0,2,0.011,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,83.58,0
0,14,1035,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,4,0.0,0.0,28.57,0
0,17,5869,0,0,0.0,0.0,0,0,2,0,4,0.0,1,0,1,0.0,0.0,48.92,1
0,3,548,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,11.53,0
0,1,3962,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,3.85,0
0,5,21459,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.11,0
0,12,13680,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,18.13,0
0,1,9,4,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,25.31,0
0,8,40695,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.12,1
0,5,21289,0,0,0.0,0.0,0,0,13,1,4,0.0,4,0,1,0.0,0.0,26.23,0
0,11,6460,6,9,0.002,0.0,6,9,0,0,2,0.0,1,0,1,0.0,0.0,85.42,1
0,6,3064,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,25.06,0
0,5,1974,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,5.6,0
0,11,17604,0,0,0.0,0.0,0,0,0,1,1,70.93,1,0,1,70.93,70.93,47.88,0
0,15,7211,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,49.15,0
0,13,13872,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.17,0
0,11,14226,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.8,1
0,12,176287,0,0,0.0,0.0,0,0,17,0,3,0.0,1,0,5,0.0,0.0,32.63,1
0,2,875,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,9.13,0
0,1,11436,0,1,0.025,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,0.87,0
0,10,5,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,89.91,1
0,9,18277,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,31.93,1
0,7,355703,1,6,0.053,0.0,0,2,0,1,3,0.0,2,0,1,0.0,0.0,92.34,0
0,8,6043,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,26.49,0
0,4,31083,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,27.34,0
0,3,730,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,17.05,0
0,1,2668,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,28.92,0
0,12,26304,0,2,0.039,0.0,0,2,0,0,1,0.0,1,0,1,0.0,0.0,94.89,0
0,1,26399,0,0,0.0,0.0,0,0,13,1,2,0.0,1,0,1,0.0,0.0,12.25,0
1,5,101665,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,13.79,0
0,2,12772,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,5.27,0
1,10,70834,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,29.14,1
0,17,4457,0,0,0.0,0.0,0,0,17,2,3,244.51,3,0,4,244.51,244.51,15.05,1
0,4,6247,0,1,0.012,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,6.74,0
0,4,1470,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,2,0.0,0.0,52.83,0
0,14,24088,0,0,0.0,0.0,0,0,2,0,2,0.0,1,0,1,0.0,0.0,18.44,0
0,5,201,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,43.46,0
0,7,7,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,17.97,0
0,6,17701,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,13.15,0
0,15,5374,0,12,0.002,0.0,0,0,0,0,7,0.0,1,0,5,0.0,0.0,96.73,1
0,12,36157,1,1,0.0,1.0,0,0,0,1,2,0.0,1,0,4,0.0,0.0,48.76,1
0,14,7080,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,35.39,1
2,9,34421,0,1,0.0,0.0,0,0,2,0,1,0.0,1,0,3,0.0,0.0,29.31,1
0,8,32,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,23.42,0
0,11,102139,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,7.19,0
2,17,4593,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,59.69,1
0,16,13843,0,0,0.0,0.0,0,0,0,0,4,0.0,1,0,1,0.0,0.0,52.13,1
0,16,11713,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,26.11,0
0,10,13274,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,94.36,0
0,10,456098,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,1,0.0,0.0,12.01,0
0,4,2617,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,19.84,0
0,1,16409,0,1,1.0,0.0,0,0,6,1,1,0.0,1,0,1,0.0,0.0,0.19,0
0,2,606,0,2,0.078,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,12.86,0
0,9,1702,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,3,0.0,0.0,93.2,1
0,6,3356,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,16.5,0
0,3,10769,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,5,0.0,0.0,29.99,0
0,15,1812,0,0,0.0,0.0,0,0,17,2,4,301.94,4,0,4,301.94,301.94,13.19,1
0,1,4899,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,2.23,0
0,2,204,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,20.05,0
0,4,72406,1,0,0.0,0.0,0,0,0,0,7,0.0,1,0,1,0.0,0.0,14.2,1
0,1,16735,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,1.45,0
0,15,111061,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,29.34,0
0,2,96032,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,3,0.0,0.0,0.75,0
0,12,5469,0,1,0.007,0.0,0,0,18,0,1,0.0,1,0,7,0.0,0.0,27.41,1
0,10,741,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,50.13,1
0,4,293,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,4.97,0
1,6,35296,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,13.66,0
0,1,1514,0,0,0.0,0.0,0,0,7,0,1,0.0,1,0,1,0.0,0.0,3.32,0
1,3,106448,0,0,0.0,0.0,0,0,2,2,3,0.0,1,0,2,0.0,0.0,83.75,1
0,11,12420,0,0,0.0,0.0,0,0,13,0,3,0.0,1,0,1,0.0,0.0,15.47,0
1,9,106040,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,14.53,0
0,3,269,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,22.24,0
0,10,0,0,0,0.0,0.0,0,0,2,1,2,0.0,2,0,1,0.0,0.0,94.24,1
0,2,73350,20,0,0.0,0.071,0,0,2,0,1,0.0,1,0,2,0.0,0.0,4.46,0
0,11,12504,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,19.21,0
1,6,111050,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,21.71,0
0,3,3009,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,39.11,0
0,15,581,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,2,0.0,0.0,44.03,0
0,15,17974,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,4,0.0,0.0,19.73,1
0,8,16124,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,7.19,1
0,1,2,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,1.4,0
0,9,3458,0,1,0.022,0.0,0,1,0,1,1,0.0,1,0,2,0.0,0.0,44.7,0
0,2,23509,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,0.49,0
0,9,124671,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,91.56,0
0,19,17416,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,18.35,0
0,5,76,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,27.49,0
1,2,102653,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,61.73,0
1,17,12402,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,5,0.0,0.0,52.1,0
0,3,10055,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,27.57,1
5,17,78376,1,1,0.02,0.0,0,0,0,1,1,0.0,1,0,3,0.0,0.0,0.84,0
0,5,6129,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,7.03,0
1,12,16740,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,32.11,1
1,17,15008,0,0,0.0,0.0,0,0,0,0,3,0.0,1,0,6,0.0,0.0,17.33,1
0,11,361101,0,0,0.0,0.0,0,0,13,0,2,0.0,1,0,1,0.0,0.0,43.47,0
0,1,11068,0,0,0.0,0.0,0,0,17,1,1,0.0,1,0,1,0.0,0.0,3.71,1
0,8,7606,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,24.11,0
0,3,5509,0,0,0.0,0.0,0,0,0,1,1,0.0,1,0,1,0.0,0.0,6.97,0
0,5,460,8,2,0.012,0.01,4,2,2,0,1,0.0,1,0,2,0.0,0.0,20.02,0
0,16,84202,0,0,0.0,0.0,0,0,7,1,4,0.0,4,0,1,0.0,0.0,97.91,1
1,12,43392,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,2,0.0,0.0,31.53,0
0,13,14810,0,0,0.0,0.0,0,0,0,3,2,0.0,1,0,3,0.0,0.0,1.5,0
1,12,406405,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,48.0,1
0,14,14692,0,9,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,30.15,0
3,3,99,0,0,0.0,0.0,0,0,2,0,3,0.0,1,0,5,0.0,0.0,5.33,0
0,8,219,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,56.49,1
0,3,12801,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.83,0
3,12,105492,0,1,0.011,0.0,0,0,0,0,2,0.0,1,0,1,0.0,0.0,11.61,0
0,1,2726,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,2.45,0
1,9,12956,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,29.05,0
0,6,7080,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,88.74,0
0,7,171,0,0,0.0,0.0,0,0,7,1,1,0.0,1,0,1,0.0,0.0,20.51,1
0,3,35745,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,12.88,0
1,15,22154,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,1,0.0,0.0,88.23,1
0,9,256,0,0,0.0,0.0,0,0,2,0,4,0.0,1,0,2,0.0,0.0,64.69,0
0,4,17277,0,0,0.0,0.0,0,0,2,1,1,0.0,1,0,1,0.0,0.0,9.02,0
0,1,1618,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,2,0.0,0.0,3.7,0
0,3,74013,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,6.2,0
0,10,1874,0,0,0.0,0.0,0,0,13,1,2,0.0,2,0,1,0.0,0.0,13.09,0
0,2,17308,0,0,0.0,0.0,0,0,0,1,2,0.0,2,0,1,0.0,0.0,3.13,0
0,4,6503,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,1,0.0,0.0,10.19,0
0,1,3860,3,0,0.0,0.667,0,0,0,1,1,0.0,1,0,1,0.0,0.0,4.18,0
0,12,94252,0,4,0.014,0.0,0,4,2,0,1,0.0,1,0,1,0.0,0.0,9.12,0
0,16,6448,4,3,0.053,0.0,1,2,0,1,1,0.0,1,0,3,0.0,0.0,4.46,0
0,14,1682,0,1,0.0,0.0,0,0,13,0,2,0.0,1,0,4,0.0,0.0,24.01,1
0,3,155,0,0,0.0,0.0,0,0,0,0,2,0.0,1,0,2,0.0,0.0,8.23,0
0,10,194950,0,0,0.0,0.0,0,0,2,0,1,0.0,1,0,1,0.0,0.0,30.13,1
3,5,101297,0,0,0.0,0.0,0,0,0,0,1,0.0,1,0,2,0.0,0.0,29.69,0
0,2,125557,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,23.4,0
0,4,4672,0,0,0.0,0.0,0,0,2,1,2,0.0,1,0,1,0.0,0.0,9.29,0
0,3,67,0,0,0.0,0.0,0,0,18,0,1,0.0,1,0,3,0.0,0.0,38.79,1
0,8,8812,0,0,0.0,0.0,0,0,13,1,1,0.0,1,0,1,0.0,0.0,12.41,0
0,2,22003,0,0,0.0,0.0,0,0,13,0,1,0.0,1,0,2,0.0,0.0,1.87,0
